code,name
540018,ТП УФМС РОССИИ ПО НОВОСИБИРСКОЙ ОБЛ. В ЗДВИНСКОМ РАЙОНЕ
540019,ГУ МВД РОССИИ ПО НОВОСИБИРСКОЙ ОБЛ.
540019,ОТДЕЛОМ УФМС РОССИИ ПО НОВОСИБИРСКОЙ ОБЛ. В ИСКИТИМСКОМ РАЙОНЕ
540020,ГУ МВД РОССИИ ПО НОВОСИБИРСКОЙ ОБЛ.
540020,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО НОВОСИБИРСКОЙ ОБЛ. В КАРАСУКСКОМ РАЙОНЕ
540021,ГУ МВД РОССИИ ПО НОВОСИБИРСКОЙ ОБЛ.
540021,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО НОВОСИБИРСКОЙ ОБЛ. В КАРГАТСКОМ РАЙОНЕ
540022,ГУ МВД РОССИИ ПО НОВОСИБИРСКОЙ ОБЛ.
540022,МП УФМС РОССИИ ПО НОВОСИБИРСКОЙ ОБЛ. В КОЛЫВАНСКОМ РАЙОНЕ
540022,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО НОВОСИБИРСКОЙ ОБЛ. В КОЛЫВАНСКОМ РАЙОНЕ
540023,ГУ МВД РОССИИ ПО НОВОСИБИРСКОЙ ОБЛ.
540023,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО НОВОСИБИРСКОЙ ОБЛ. В КОЧЕНЕВСКОМ РАЙОНЕ
540024,ГУ МВД РОССИИ ПО НОВОСИБИРСКОЙ ОБЛ.
540024,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО НОВОСИБИРСКОЙ ОБЛ. В КОЧКОВСКОМ РАЙОНЕ
540024,ТП УФМС РОССИИ ПО НОВОСИБИРСКОЙ ОБЛ. В КОЧКОВСКОМ РАЙОНЕ
540025,ГУ МВД РОССИИ ПО НОВОСИБИРСКОЙ ОБЛ.
540025,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО НОВОСИБИРСКОЙ ОБЛ. В КРАСНОЗЕРСКОМ РАЙОНЕ
540026,ГУ МВД РОССИИ ПО НОВОСИБИРСКОЙ ОБЛ.
540026,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО НОВОСИБИРСКОЙ ОБЛ. В КУЙБЫШЕВСКОМ РАЙОНЕ
540027,ГУ МВД РОССИИ ПО НОВОСИБИРСКОЙ ОБЛ.
540027,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО НОВОСИБИРСКОЙ ОБЛ. В КУПИНСКОМ РАЙОНЕ
540028,ГУ МВД РОССИИ ПО НОВОСИБИРСКОЙ ОБЛ.
540028,МП УФМС РОССИИ ПО НОВОСИБИРСКОЙ ОБЛ. В КЫШТОВСКОМ РАЙОНЕ
540028,ТП УФМС РОССИИ ПО НОВОСИБИРСКОЙ ОБЛ. В КЫШТОВСКОМ РАЙОНЕ
540029,ГУ МВД РОССИИ ПО НОВОСИБИРСКОЙ ОБЛ.
540029,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО НОВОСИБИРСКОЙ ОБЛ. В МАСЛЯНИНСКОМ РАЙОНЕ
540030,ГУ МВД РОССИИ ПО НОВОСИБИРСКОЙ ОБЛ.
540030,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО НОВОСИБИРСКОЙ ОБЛ. В МОШКОВСКОМ РАЙОНЕ
540031,ГУ МВД РОССИИ ПО НОВОСИБИРСКОЙ ОБЛ.
540031,ОТДЕЛОМ УФМС РОССИИ ПО НОВОСИБИРСКОЙ ОБЛ. В НОВОСИБИРСКОМ РАЙОНЕ
540032,ГУ МВД РОССИИ ПО НОВОСИБИРСКОЙ ОБЛ.
540032,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО НОВОСИБИРСКОЙ ОБЛ. В Г. ОБИ
540033,ГУ МВД РОССИИ ПО НОВОСИБИРСКОЙ ОБЛ.
540033,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО НОВОСИБИРСКОЙ ОБЛ. В ОРДЫНСКОМ РАЙОНЕ
540034,ГУ МВД РОССИИ ПО НОВОСИБИРСКОЙ ОБЛ.
540034,ТП УФМС РОССИИ ПО НОВОСИБИРСКОЙ ОБЛ. В СЕВЕРНОМ РАЙОНЕ
540035,ГУ МВД РОССИИ ПО НОВОСИБИРСКОЙ ОБЛ.
540035,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО НОВОСИБИРСКОЙ ОБЛ. В СУЗУНСКОМ РАЙОНЕ
540036,ГУ МВД РОССИИ ПО НОВОСИБИРСКОЙ ОБЛ.
540036,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО НОВОСИБИРСКОЙ ОБЛ. В ТАТАРСКОМ РАЙОНЕ
540037,ГУ МВД РОССИИ ПО НОВОСИБИРСКОЙ ОБЛ.
540037,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО НОВОСИБИРСКОЙ ОБЛ. В ТОГУЧИНСКОМ РАЙОНЕ
540038,ГУ МВД РОССИИ ПО НОВОСИБИРСКОЙ ОБЛ.
540038,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО НОВОСИБИРСКОЙ ОБЛ. В УБИНСКОМ РАЙОНЕ
540039,ГУ МВД РОССИИ ПО НОВОСИБИРСКОЙ ОБЛ.
540039,ТП УФМС РОССИИ ПО НОВОСИБИРСКОЙ ОБЛ. В УСТЬ-ТАРКСКОМ РАЙОНЕ
540040,ГУ МВД РОССИИ ПО НОВОСИБИРСКОЙ ОБЛ.
540040,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО НОВОСИБИРСКОЙ ОБЛ. В ЧАНОВСКОМ РАЙОНЕ
540041,ГУ МВД РОССИИ ПО НОВОСИБИРСКОЙ ОБЛ.
540041,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО НОВОСИБИРСКОЙ ОБЛ. В ЧЕРЕПАНОВСКОМ РАЙОНЕ
540042,ГУ МВД РОССИИ ПО НОВОСИБИРСКОЙ ОБЛ.
540042,МП УФМС РОССИИ ПО НОВОСИБИРСКОЙ ОБЛ. В ЧИСТООЗЕРНОМ РАЙОНЕ
540042,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО НОВОСИБИРСКОЙ ОБЛ. В ЧИСТООЗЕРНОМ РАЙОНЕ
540043,ГУ МВД РОССИИ ПО НОВОСИБИРСКОЙ ОБЛ.
540043,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО НОВОСИБИРСКОЙ ОБЛ. В ЧУЛЫМСКОМ РАЙОНЕ
540043,ОТДЕЛОМ УФМС РОССИИ ПО НОВОСИБИРСКОЙ ОБЛ. В ЧУЛЫМСКОМ РАЙОНЕ
540044,ГУ МВД РОССИИ ПО НОВОСИБИРСКОЙ ОБЛ.
540044,ТП В Р. ПОС. КОЛЬЦОВО ОУФМС РОССИИ ПО НОВОСИБИРСКОЙ ОБЛ. В НОВОСИБИРСКОМ РАЙОНЕ
540045,ГУ МВД РОССИИ ПО НОВОСИБИРСКОЙ ОБЛ.
540045,МП УФМС РОССИИ ПО НОВОСИБИРСКОЙ ОБЛ. В РАЙОННОМ ПОС. ПАШИНО
540045,ТП В ПОС. ПАШИНО ОУФМС РОССИИ ПО НОВОСИБИРСКОЙ ОБЛ. В КАЛИНИНСКОМ РАЙОНЕ Г. НОВОСИБИРСКА
540045,ТП ПАШИНО-1 УФМС РОССИИ ПО НОВОСИБИРСКОЙ ОБЛ.
540045,ТП УФМС РОССИИ ПО НОВОСИБИРСКОЙ ОБЛ. В Р. ПОС. ПАШИНО КАЛИНИНСКОГО РАЙОНА Г. НОВОСИБИРСК
540046,ГУ МВД РОССИИ ПО НОВОСИБИРСКОЙ ОБЛ.
540046,ТП В РП КРАСНООБСК ОУФМС РОССИИ ПО НОВОСИБИРСКОЙ ОБЛ. В НОВОСИБИРСКОМ РАЙОНЕ
541001,ГУВД НОВОСИБИРСКОЙ ОБЛ.
542001,УВД ДЗЕРЖИНСКОГО РАЙОНА Г. НОВОСИБИРСКА
542002,ОВД ЖЕЛЕЗНОДОРОЖНОГО РАЙОНА Г. НОВОСИБИРСКА
542003,ОВД ЗАЕЛЬЦОВСКОГО РАЙОНА Г. НОВОСИБИРСКА
542003,ОТДЕЛОМ УФМС РОССИИ ПО НОВОСИБИРСКОЙ ОБЛ. В ЦЕНТРАЛЬНОМ РАЙОНЕ Г. НОВОСИБИРСКА
542003,УВД ЗАЕЛЬЦОВСКОГО РАЙОНА Г. НОВОСИБИРСКА
542004,ОВД КАЛИНИНСКОГО РАЙОНА Г. НОВОСИБИРСКА
542004,ОТДЕЛОМ УФМС РОССИИ ПО НОВОСИБИРСКОЙ ОБЛ. В КАЛИНИНСКОМ РАЙОНЕ Г. НОВОСИБИРСКА
542004,УВД КАЛИНИНСКОГО РАЙОНА Г. НОВОСИБИРСКА
542005,УВД КИРОВСКОГО РАЙОНА Г. НОВОСИБИРСКА
542006,УВД ЛЕНИНСКОГО РАЙОНА Г. НОВОСИБИРСКА
542007,УВД ОКТЯБРЬСКОГО РАЙОНА Г. НОВОСИБИРСКА
542008,ОВД ПЕРВОМАЙСКОГО РАЙОНА Г. НОВОСИБИРСКА
542009,ОВД СОВЕТСКОГО РАЙОНА Г. НОВОСИБИРСКА
542010,УВД ЦЕНТРАЛЬНОГО РАЙОНА Г. НОВОСИБИРСКА
542011,ОВД БАГАНСКОГО РАЙОНА НОВОСИБИРСКОЙ ОБЛ.
542012,ОВД БАРАБИНСКОГО РАЙОНА НОВОСИБИРСКОЙ ОБЛ.
542013,ОВД Г. БЕРДСКА НОВОСИБИРСКОЙ ОБЛ.
542014,ОВД БОЛОТНИНСКОГО РАЙОНА НОВОСИБИРСКОЙ ОБЛ.
542015,ОВД ВЕНГЕРОВСКОГО РАЙОНА НОВОСИБИРСКОЙ ОБЛ.
542016,ОВД ДОВОЛЕНСКОГО РАЙОНА НОВОСИБИРСКОЙ ОБЛ.
542016,ОВД ДОВОЛЕНСКОГО РАЙОНА НСО
542017,ОВД ЗДВИНСКОГО РАЙОНА НОВОСИБИРСКОЙ ОБЛ.
542017,ОВД ЗДВИНСКОГО РАЙОНА НСО
542018,УВД ИСКИТИМСКОГО РАЙОНА НОВОСИБИРСКОЙ ОБЛ.
542018,УВД ИСКИТИМСКОГО РАЙОНА НСО
542019,ОВД КАРАСУКСКОГО РАЙОНА НОВОСИБИРСКОЙ ОБЛ.
542020,ОВД КАРГАТСКОГО РАЙОНА НОВОСИБИРСКОЙ ОБЛ.
542021,ОВД КОЛЫВАНСКОГО РАЙОНА НОВОСИБИРСКОЙ ОБЛ.
542022,ОВД КОЧЕНЕВСКОГО РАЙОНА НОВОСИБИРСКОЙ ОБЛ.
542023,ОВД КОЧКОВСКОГО РАЙОНА НОВОСИБИРСКОЙ ОБЛ.
542024,ОВД КРАСНОЗЕРСКОГО РАЙОНА НОВОСИБИРСКОЙ ОБЛ.
542024,ОВД КРАСНОЗЕРСКОГО РАЙОНА НСО
542025,ОВД КУЙБЫШЕВСКОГО РАЙОНА НОВОСИБИРСКОЙ ОБЛ.
542026,ОВД КУПИНО
542026,ОВД КУПИНСКОГО РАЙОНА НОВОСИБИРСКОЙ ОБЛ.
542027,КЫШТОВСКИМ ОВД
542027,ОВД КЫШТОВСКОГО РАЙОНА НОВОСИБИРСКОЙ ОБЛ.
542028,ОВД МАСЛЯНИНО НСО
542028,ОВД МАСЛЯНИНСКОГО РАЙОНА НОВОСИБИРСКОЙ ОБЛ.
542029,ОВД МОШКОВСКОГО РАЙОНА НОВОСИБИРСКОЙ ОБЛ.
542030,УВД НОВОСИБИРСКОГО РАЙОНА НОВОСИБИРСКОЙ ОБЛ.
542031,ОВД Г. ОБИ НОВОСИБИРСКОЙ ОБЛ.
542032,ОВД ОРДЫНСКОГО РАЙОНА НОВОСИБИРСКОЙ ОБЛ.
542032,ОВД ОРДЫНСКОГО РАЙОНА НСО
542033,ОВД СЕВЕРНОГО РАЙОНА НОВОСИБИРСКОЙ ОБЛ.
542034,ОВД СУЗУНСКОГО РАЙОНА НОВОСИБИРСКОЙ ОБЛ.
542035,ОВД ТАТАРСКОГО РАЙОНА НОВОСИБИРСКОЙ ОБЛ.
542036,ОВД ТОГУЧИНСКОГО РАЙОНА НОВОСИБИРСКОЙ ОБЛ.
542037,ОВД УБИНСКОГО РАЙОНА НОВОСИБИРСКОЙ ОБЛ.
542038,ОВД УСТЬ-ТАРКСКОГО РАЙОНА НОВОСИБИРСКОЙ ОБЛ.
542039,ОВД ЧАНОВСКОГО РАЙОНА НОВОСИБИРСКОЙ ОБЛ.
542040,ОВД ЧЕРЕПАНОВСКОГО РАЙОНА НОВОСИБИРСКОЙ ОБЛ.
542041,ОВД ЧИСТООЗЕРНОГО РАЙОНА НОВОСИБИРСКОЙ ОБЛ.
542042,ОВД ЧУЛЫМСКОГО РАЙОНА НОВОСИБИРСКОЙ ОБЛ.
542043,8 ОВД ГУВД НСО
542043,8 ОВД УВД НОВОСИБИРСКОЙ ОБЛ.
542201,ЗАО ГОСТИНИЦА СОСНОВЫЙ БОР
543001,КРАСНООБСКИМ ОМ НОВОСИБИРСКОГО УВД НОВОСИБИРСКОЙ ОБЛ.
543003,ОВД Г. НОВОСИБИРСКА-95
550001,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО ОМСКОЙ ОБЛ. В КАО Г. ОМСКА
550001,ОТДЕЛОМ УФМС РОССИИ ПО ОМСКОЙ ОБЛ. В КИРОВСКОМ АДМИНИСТРАТИВНОМ ОКРУГЕ Г. ОМСКА
550001,УМВД РОССИИ ПО ОМСКОЙ ОБЛ.
550002,ОТДЕЛОМ УФМС РОССИИ ПО ОМСКОЙ ОБЛ. В ЛЕНИНСКОМ АДМИНИСТРАТИВНОМ ОКРУГЕ Г. ОМСКА
550002,УМВД РОССИИ ПО ОМСКОЙ ОБЛ.
550003,ОТДЕЛОМ УФМС РОССИИ ПО ОМСКОЙ ОБЛ. В ОКТЯБРЬСКОМ АДМИНИСТРАТИВНОМ ОКРУГЕ Г. ОМСКА
550003,УМВД РОССИИ ПО ОМСКОЙ ОБЛ.
550004,ОТДЕЛОМ № 1 УФМС РОССИИ ПО ОМСКОЙ ОБЛ. В СОВЕТСКОМ АДМИНИСТРАТИВНОМ ОКРУГЕ Г. ОМСКА
550004,УМВД РОССИИ ПО ОМСКОЙ ОБЛ.
550005,ОТДЕЛЕНИЕМ № 2 УФМС РОССИИ ПО ОМСКОЙ ОБЛ. В САО Г. ОМСКА
550005,ОТДЕЛОМ № 2 УФМС РОССИИ ПО ОМСКОЙ ОБЛ. В СОВЕТСКОМ АДМИНИСТРАТИВНОМ ОКРУГЕ Г. ОМСКА
550005,УМВД РОССИИ ПО ОМСКОЙ ОБЛ.
550006,ОТДЕЛОМ № 1 УФМС РОССИИ ПО ОМСКОЙ ОБЛ. В ЦЕНТРАЛЬНОМ АО Г. ОМСКА
550006,УМВД РОССИИ ПО ОМСКОЙ ОБЛ.
550007,ОТДЕЛОМ № 2 УФМС РОССИИ ПО ОМСКОЙ ОБЛ. В ЦЕНТРАЛЬНОМ АДМИНИСТРАТИВНОМ ОКРУГЕ Г. ОМСКА
550007,УМВД РОССИИ ПО ОМСКОЙ ОБЛ.
550008,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО ОМСКОЙ ОБЛ. В АЗОВСКОМ НЕМЕЦКОМ НАЦИОНАЛЬНОМ РАЙОНЕ
550008,ТП УФМС РОССИИ ПО ОМСКОЙ ОБЛ. В АЗОВСКОМ НЕМЕЦКОМ НАЦИОНАЛЬНОМ РАЙОНЕ
550008,УМВД РОССИИ ПО ОМСКОЙ ОБЛ.
550009,ТП УФМС РОССИИ ПО ОМСКОЙ ОБЛ. В БОЛЬШЕРЕЧЕНСКОМ РАЙОНЕ
550009,УМВД РОССИИ ПО ОМСКОЙ ОБЛ.
550010,МП УФМС РОССИИ ПО ОМСКОЙ ОБЛ. В БОЛЬШЕУКОВСКОМ РАЙОНЕ
550010,ТП УФМС РОССИИ ПО ОМСКОЙ ОБЛ. В БОЛЬШЕУКОВСКОМ РАЙОНЕ
550010,УМВД РОССИИ ПО ОМСКОЙ ОБЛ.
550011,МП УФМС РОССИИ ПО ОМСКОЙ ОБЛ. В ГОРЬКОВСКОМ РАЙОНЕ
550011,ТП УФМС РОССИИ ПО ОМСКОЙ ОБЛ. В ГОРЬКОВСКОМ РАЙОНЕ
550011,УМВД РОССИИ ПО ОМСКОЙ ОБЛ.
550012,МП УФМС РОССИИ ПО ОМСКОЙ ОБЛ. В ЗНАМЕНСКОМ РАЙОНЕ
550012,ТП УФМС РОССИИ ПО ОМСКОЙ ОБЛ. В ЗНАМЕНСКОМ РАЙОНЕ
550012,УМВД РОССИИ ПО ОМСКОЙ ОБЛ.
550013,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО ОМСКОЙ ОБЛ. В Г. ИСИЛЬКУЛЬ
550013,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО ОМСКОЙ ОБЛ. В ИСИЛЬКУЛЬСКОМ РАЙОНЕ
550013,ОТДЕЛОМ УФМС РОССИИ ПО ОМСКОЙ ОБЛ. В Г. ИСИЛЬКУЛЬ
550013,УМВД РОССИИ ПО ОМСКОЙ ОБЛ.
550014,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО ОМСКОЙ ОБЛ. В КАЛАЧИНСКОМ РАЙОНЕ
550014,УМВД РОССИИ ПО ОМСКОЙ ОБЛ.
550015,МП УФМС РОССИИ ПО ОМСКОЙ ОБЛ. В КОЛОСОВСКОМ РАЙОНЕ
550015,ТП УФМС РОССИИ ПО ОМСКОЙ ОБЛ. В КОЛОСОВСКОМ РАЙОНЕ
550015,УМВД РОССИИ ПО ОМСКОЙ ОБЛ.
550016,МП УФМС РОССИИ ПО ОМСКОЙ ОБЛ. В КОРМИЛОВСКОМ РАЙОНЕ
550016,ТП УФМС РОССИИ ПО ОМСКОЙ ОБЛ. В КОРМИЛОВСКОМ РАЙОНЕ
550016,УМВД РОССИИ ПО ОМСКОЙ ОБЛ.
550017,ТП УФМС РОССИИ ПО ОМСКОЙ ОБЛ. В КРУТИНСКОМ РАЙОНЕ
550017,УМВД РОССИИ ПО ОМСКОЙ ОБЛ.
550018,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО ОМСКОЙ ОБЛ. В ЛЮБИНСКОМ РАЙОНЕ
550018,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО ОМСКОЙ ОБЛ. В ПГТ ЛЮБИНО
550018,ОТДЕЛОМ УФМС РОССИИ ПО ОМСКОЙ ОБЛ. В ПГТ ЛЮБИНО
550018,УМВД РОССИИ ПО ОМСКОЙ ОБЛ.
550019,ТП УФМС РОССИИ ПО ОМСКОЙ ОБЛ. В МАРЬЯНОВСКОМ РАЙОНЕ
550019,УМВД РОССИИ ПО ОМСКОЙ ОБЛ.
550020,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО ОМСКОЙ ОБЛ. В МОСКАЛЕНСКОМ РАЙОНЕ
550020,УМВД РОССИИ ПО ОМСКОЙ ОБЛ.
550021,ТП УФМС РОССИИ ПО ОМСКОЙ ОБЛ. В МУРОМЦЕВСКОМ РАЙОНЕ
550021,УМВД РОССИИ ПО ОМСКОЙ ОБЛ.
550022,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО ОМСКОЙ ОБЛ. В НАЗЫВАЕВСКОМ РАЙОНЕ
550022,УМВД РОССИИ ПО ОМСКОЙ ОБЛ.
550023,МП УФМС РОССИИ ПО ОМСКОЙ ОБЛ. В НИЖНЕОМСКОМ РАЙОНЕ
550023,ТП УФМС РОССИИ ПО ОМСКОЙ ОБЛ. В НИЖНЕОМСКОМ РАЙОНЕ
550023,УМВД РОССИИ ПО ОМСКОЙ ОБЛ.
550024,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО ОМСКОЙ ОБЛ. В НОВОВАРШАВСКОМ РАЙОНЕ
550024,УМВД РОССИИ ПО ОМСКОЙ ОБЛ.
550025,МП УФМС РОССИИ ПО ОМСКОЙ ОБЛ. В ОДЕССКОМ РАЙОНЕ
550025,ТП УФМС РОССИИ ПО ОМСКОЙ ОБЛ. В ОДЕССКОМ РАЙОНЕ
550025,УМВД РОССИИ ПО ОМСКОЙ ОБЛ.
550026,МП УФМС РОССИИ ПО ОМСКОЙ ОБЛ. В ОКОНЕШНИКОВСКОМ РАЙОНЕ
550026,ТП УФМС РОССИИ ПО ОМСКОЙ ОБЛ. В ОКОНЕШНИКОВСКОМ РАЙОНЕ
550026,УМВД РОССИИ ПО ОМСКОЙ ОБЛ.
550027,ОТДЕЛОМ УФМС РОССИИ ПО ОМСКОЙ ОБЛ. В ОМСКОМ РАЙОНЕ
550027,УМВД РОССИИ ПО ОМСКОЙ ОБЛ.
550027,УФМС РОССИИ ПО ОМСКОЙ ОБЛ.
550028,МП УФМС РОССИИ ПО ОМСКОЙ ОБЛ. В ПАВЛОГРАДСКОМ РАЙОНЕ
550028,ТП УФМС РОССИИ ПО ОМСКОЙ ОБЛ. В ПАВЛОГРАДСКОМ РАЙОНЕ
550028,УМВД РОССИИ ПО ОМСКОЙ ОБЛ.
550029,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО ОМСКОЙ ОБЛ. В ПОЛТАВСКОМ РАЙОНЕ
550029,ТП УФМС РОССИИ ПО ОМСКОЙ ОБЛ. В ПОЛТАВСКОМ РАЙОНЕ
550029,УМВД РОССИИ ПО ОМСКОЙ ОБЛ.
550030,МП УФМС РОССИИ ПО ОМСКОЙ ОБЛ. В РУССКО-ПОЛЯНСКОМ РАЙОНЕ
550030,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО ОМСКОЙ ОБЛ. В РУССКО-ПОЛЯНСКОМ РАЙОНЕ
550030,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО ОМСКОЙ ОБЛ. В РУССКОПОЛЯНСКОМ РАЙОНЕ
550030,ТП УФМС РОССИИ ПО ОМСКОЙ ОБЛ. В РУССКО-ПОЛЯНСКОМ РАЙОНЕ
550030,УМВД РОССИИ ПО ОМСКОЙ ОБЛ.
550031,ТП УФМС РОССИИ ПО ОМСКОЙ ОБЛ. В САРГАТСКОМ РАЙОНЕ
550031,УМВД РОССИИ ПО ОМСКОЙ ОБЛ.
550032,МП УФМС РОССИИ ПО ОМСКОЙ ОБЛ. В СЕДЕЛЬНИКОВСКОМ РАЙОНЕ
550032,ТП УФМС РОССИИ ПО ОМСКОЙ ОБЛ. В СЕДЕЛЬНИКОВСКОМ РАЙОНЕ
550032,УМВД РОССИИ ПО ОМСКОЙ ОБЛ.
550033,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО ОМСКОЙ ОБЛ. В ТАВРИЧЕСКОМ РАЙОНЕ
550033,УМВД РОССИИ ПО ОМСКОЙ ОБЛ.
550034,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО ОМСКОЙ ОБЛ. В ТАРСКОМ РАЙОНЕ
550034,УМВД РОССИИ ПО ОМСКОЙ ОБЛ.
550035,МП УФМС РОССИИ ПО ОМСКОЙ ОБЛ. В ТЕВРИЗСКОМ РАЙОНЕ
550035,ТП УФМС РОССИИ ПО ОМСКОЙ ОБЛ. В ТЕВРИЗСКОМ РАЙОНЕ
550035,УМВД РОССИИ ПО ОМСКОЙ ОБЛ.
550036,МП УФМС РОССИИ ПО ОМСКОЙ ОБЛ. В ТЮКАЛИНСКОМ РАЙОНЕ
550036,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО ОМСКОЙ ОБЛ. В ТЮКАЛИНСКОМ РАЙОНЕ
550036,ТП УФМС РОССИИ ПО ОМСКОЙ ОБЛ. В ТЮКАЛИНСКОМ РАЙОНЕ
550036,УМВД РОССИИ ПО ОМСКОЙ ОБЛ.
550037,МП УФМС РОССИИ ПО ОМСКОЙ ОБЛ. В УСТЬ-ИШИМСКОМ РАЙОНЕ
550037,ТП УФМС РОССИИ ПО ОМСКОЙ ОБЛ. В УСТЬ-ИШИМСКОМ РАЙОНЕ
550037,УМВД РОССИИ ПО ОМСКОЙ ОБЛ.
550038,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО ОМСКОЙ ОБЛ. В ПГТ ЧЕРЛАК
550038,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО ОМСКОЙ ОБЛ. В ЧЕРЛАКСКОМ РАЙОНЕ
550038,ОТДЕЛОМ УФМС РОССИИ ПО ОМСКОЙ ОБЛ. В ПГТ ЧЕРЛАК
550038,УМВД РОССИИ ПО ОМСКОЙ ОБЛ.
550039,ТП УФМС РОССИИ ПО ОМСКОЙ ОБЛ. В ШЕРБАКУЛЬСКОМ РАЙОНЕ
550039,УМВД РОССИИ ПО ОМСКОЙ ОБЛ.
550040,УМВД РОССИИ ПО ОМСКОЙ ОБЛ.
550040,УФМС РОССИИ ПО ОМСКОЙ ОБЛ.
551001,УВД ОМСКОЙ ОБЛ.
551001,УВД № 1 ЦАО Г. ОМСКА
552001,УВД КАО Г. ОМСКА
552001,УВД КИРОВСКОГО АДМИНИСТРАТИВНОГО ОКРУГА Г. ОМСКА
552002,УВД ЛАО Г. ОМСКА
552002,УВД ЛЕНИНСКОГО АДМИНИСТРАТИВНОГО ОКРУГА Г. ОМСКА
552003,УВД ОАО Г. ОМСКА
552003,УВД ОКТЯБРЬСКОГО АДМИНИСТРАТИВНОГО ОКРУГА Г. ОМСКА
552004,ПЕРВОМАЙСКИМ УВД САО Г. ОМСКА
552004,ПЕРВОМАЙСКИМ УВД СОВЕТСКОГО АДМИНИСТРАТИВНОГО ОКРУГА Г. ОМСКА
552005,СОВЕТСКИМ УВД САО Г. ОМСКА
